imdb_title,tconst,mean_pooled,sd_pooled,skew_pooled,mean_males,sd_males,skew_males,men_all_count,mean_females,sd_females,skew_females,women_all_count,bom_total_gross,FLead,kim_violence_gore,kim_sex_nudity,kim_language,major,bom_studio,bom_opening_theaters,genres_count,bom_year,bom_open_month,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western,Rtail,Ltail,tickets_sold_est,log_bom_opening_theaters
Get Hard,tt2561572,6.12684821367735,1.70357139092687,-0.334806637385003,6.08833908145465,1.66865476874778,-0.356228995109418,75097,6.34997299591081,1.87783782141323,-0.326728677420214,12961,90411453,0,5,8,10,1,WB,3175,2,2015,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161734311476527,0.0650026119148743,10724964.7686833,8.063062911326792
Me and Earl and the Dying Girl,tt2582496,7.79817809001983,1.42394447311282,-1.09086592037467,7.78539626001781,1.41863965656909,-1.13889070796854,67380,7.83756345177665,1.43948680507732,-0.952871036098376,21867,6758416,0,4,4,5,0,FoxS,15,3,2015,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.634295830672179,0.0135130592624962,801710.083036774,2.70805020110221
Ted 2,tt2637276,6.37612565282026,1.75660275432868,-0.424606687922603,6.41903245143915,1.70958678937405,-0.413780505584653,111767,6.08920665310518,2.02015206182904,-0.345239278188188,16714,81476385,0,5,6,10,1,Uni.,3442,1,2015,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215175784746383,0.0581953751916626,9665051.60142349,8.143807976771484
Hot Tub Time Machine 2,tt2637294,5.14701410008294,1.96540497805864,0.0270868429686459,5.14670380687094,1.93796405839264,0.0175362727317202,25848,5.14961139896373,2.18194727728577,0.0818997423685438,3088,12314651,0,6,8,10,1,Par.,2880,3,2015,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0912703898258225,0.18623859552115,1460812.69276394,7.965545573129992
Hitman: Agent 47,tt2679042,5.88086250019419,1.9047920180109,-0.163163904710964,5.82414077150919,1.89337106157719,-0.166281824603932,57057,6.32335247470604,1.93552124744,-0.195654997044874,7314,22467450,0,7,2,5,1,Fox,3261,3,2015,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.157446676298333,0.100200400801603,2665177.93594306,8.089789175789319
The D Train,tt2690138,5.00627367424242,2.0253708514687,-0.0397380303660933,5.02886510842016,1.99107580340834,-0.0636995595362521,7102,4.88707280832095,2.19442264753928,0.0838170903161611,1346,673151,0,2,8,10,0,IFC,1009,2,2015,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838068181818182,0.20016571969697,79851.8386714116,6.9167150203536085
Blackhat,tt2717822,5.37357866956071,1.94297227785887,-0.123142435584486,5.39999434037014,1.91374608766009,-0.142792760422212,35338,5.19423631123919,2.12234493395968,0.0227456793618209,5205,8005980,0,6,5,5,1,Uni.,2567,3,2015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11284315418198,0.154083318945317,949701.067615658,7.8504931808711405
Everest,tt2719848,7.14193156084878,1.38113091290944,-0.680537959604487,7.10662770665135,1.35666981139017,-0.707938430031945,118412,7.31142555951995,1.48135693562711,-0.645481026679557,24664,43482270,0,5,1,1,1,Uni.,545,3,2015,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371550784198608,0.0161312868685174,5158039.14590747,6.300785794663244
The Longest Ride,tt2726560,7.29381217781667,1.84457817759284,-0.716665561023902,7.0384262094305,1.84974925952242,-0.792915756543702,26128,7.54615588246417,1.80432646920323,-0.656693537482246,26443,37446117,0,4,5,3,1,Fox,3366,2,2015,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.453234673108748,0.036693233912233,4442006.76156584,8.121480374750751
Sinister 2,tt2752772,5.41978231459845,1.93806661557368,0.0672393288111395,5.32062537582682,1.91483647105382,0.0662849076548508,24945,5.74614065180103,1.97795899901977,0.0383794595710478,7579,27740955,0,8,2,5,0,Focus,2766,3,2015,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.118927561185586,0.146906899520354,3290741.99288256,7.925157512224703
Welcome to Me,tt2788716,5.95091009376724,1.91415878661028,-0.415188963869982,5.95358694500371,1.86940265506517,-0.435279290951354,9437,5.94592461022301,1.99501863578418,-0.381822677568128,5067,608852,1,3,8,5,0,Alc,2,2,2015,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167815774958632,0.0995587424158853,72224.4365361803,0.6931471805599453
Kingsman: The Secret Service,tt2802144,7.77117849629242,1.5453033851011,-1.16572375480636,7.74187759308452,1.51899132601361,-1.15444829031128,337677,7.89920293980643,1.64928552223757,-1.24349818136556,77284,128261724,0,7,4,10,1,Fox,3204,3,2015,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62746378575336,0.019356035868431,15214913.8790036,8.07215530818825
Furious 7,tt2820852,7.36082319600243,2.0283627760836,-0.903245627278889,7.28030410006696,2.02359450252499,-0.883560236828756,219533,7.88347476419976,1.98104391930671,-1.13353913676373,33821,353007020,0,6,4,5,1,Uni.,4004,3,2015,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.494904363065118,0.0507155995168815,41875091.3404508,8.295049140435111
White God,tt2844798,6.88851956021478,1.93563720950379,-0.832913188179195,6.80632073457186,1.91050893761204,-0.831355399876417,9366,7.21377270806929,1.99955944109202,-0.922233978353573,2367,282358,1,7,1,7,0,Magn.,2,3,2015,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.381999488621836,0.0614506093923123,33494.4246737841,0.6931471805599453
Pitch Perfect 2,tt2848292,6.56732728470779,1.84235922035941,-0.449854487901681,6.3545032849925,1.82644123697465,-0.531437389017571,57991,6.87091061150194,1.82233360921298,-0.364816567844075,40654,184296230,1,3,4,5,1,Uni.,3473,2,2015,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.266967408383598,0.0548025748897562,21861948.9916963,8.152774052744075
Mistress America,tt2872462,6.64936030153422,1.71050718399046,-0.782289071382144,6.70142964635064,1.7090075520333,-0.838817808417395,13290,6.52460789616009,1.70780177815885,-0.655248480258689,5547,2500431,1,3,5,7,0,FoxS,4,2,2015,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295747730530339,0.0501141370706588,296611.03202847,1.3862943611198906
Shaun the Sheep Movie,tt2872750,7.39956698644966,1.49381576922183,-0.823833967244838,7.38014906056143,1.47640386720607,-0.835941760868748,22407,7.49885896850753,1.57629482829854,-0.797602699062891,4382,19375982,0,3,1,0,0,LGF,2320,3,2015,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47963716450782,0.0184030758893576,2298455.75326216,7.749322464660356
Black or White,tt2883434,6.74951053783255,1.80927075268078,-0.682103236424653,6.55459174052423,1.81395870637723,-0.808718079977855,5303,7.05532544378698,1.75914758323317,-0.485272401162845,3380,21571189,0,4,2,5,0,Rela.,1823,1,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293792468041,0.0491765518829898,2558859.90510083,7.508238774678663
99 Homes,tt2891174,7.09664819692979,1.3682853429762,-0.937446543197412,7.10552419142088,1.34531988223627,-0.930155960457549,18953,7.04176182707993,1.50159341891724,-0.937209700771759,3065,1411927,0,6,3,10,0,BG,2,1,2015,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355981469706604,0.018848215096739,167488.37485172,0.6931471805599453
Insurgent,tt2908446,6.40365485564304,1.88057290929939,-0.418531611714045,6.1700791955449,1.8313329051765,-0.479118053756518,107203,6.95767418191473,1.87984280755189,-0.428276762653426,45197,130179072,1,6,3,5,0,LG/S,3875,3,2015,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.238996062992126,0.0673950131233596,15442357.2953737,8.262300941787448
The Lazarus Effect,tt2918436,5.28002564924655,1.85955858353658,0.0878669164777191,5.24978096708248,1.81446634222369,0.075323319998357,23969,5.38041822462263,1.9988220609044,0.0919577976230708,7221,25801047,1,6,2,5,0,Rela.,2666,3,2015,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0936838730362296,0.151298493106765,3060622.41992883,7.888334500738654
Far from the Madding Crowd,tt2935476,7.20941162293255,1.5651800207961,-0.690037125429591,6.94700593074421,1.54455433124622,-0.798529077877276,15681,7.44438099588853,1.54612015292095,-0.644086730143805,17512,12236500,1,4,5,2,0,FoxS,10,2,2015,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.416654113819179,0.0235893109993071,1451542.11150652,2.302585092994046
The Transporter Refueled,tt2938956,5.24022577092511,2.08057634780478,-0.007011025817668,5.18675419965244,2.05800320205632,-0.0103900023891436,25895,5.67826637140146,2.20914360660267,-0.0711447725570286,3161,16029670,0,6,5,5,0,EC,3434,2,2015,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.108376927312775,0.181132984581498,1901502.96559905,8.141481041457421
Hot Pursuit,tt2967224,5.31018402166932,2.09168828851772,0.0863090749642479,5.00688635403464,2.03874629097962,0.114490709961708,23670,5.90149081624248,2.06708301935719,0.0090388762251042,12141,34580201,1,5,5,5,0,WB (NL),3003,3,2015,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123341989891374,0.176314540225071,4102040.45077106,8.00736706798333
Alvin and the Chipmunks: The Road Chip,tt2974918,5.50149796704473,2.79540399050662,0.0717952149672487,5.26117221216762,2.83290430999182,0.17880365669547,7183,6.2995839112344,2.50751595698285,-0.19158861951122,2163,85886987,0,3,2,2,1,Fox,3653,3,2015,12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232077894286326,0.240958698908624,10188254.6856465,8.203304026795282
The Water Diviner,tt3007512,7.2788307748874,1.81872319144162,-0.816966764775144,7.23721163490471,1.80244979024996,-0.792769471110631,45862,7.50251962967303,1.88826401805225,-0.98061954887415,8533,4196641,0,7,5,3,1,WB,320,3,2015,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.444581303428624,0.0359408033826638,497822.182680902,5.768320995793772
Mortdecai,tt3045616,5.68871867687939,2.06003601283511,-0.182762855024296,5.59257467000027,2.02109046707224,-0.21517038277141,37197,5.96798375761362,2.14497721259037,-0.155062011237253,12806,7696134,0,6,6,5,0,LGF,2648,3,2015,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156590604563726,0.139231646101234,912945.90747331,7.881559917056899
Creed,tt3076658,7.68110576616202,1.42141035682378,-0.941278298664475,7.6802888781897,1.40654956355509,-0.94019112594927,155775,7.68879091677739,1.55430264518194,-0.940371672093415,16558,109767581,0,5,4,5,0,WB (NL),3404,2,2015,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.580666500322051,0.0131837779183325,13021065.3618031,8.132706489693264
Suffragette,tt3077214,6.98137699598038,1.68146349749188,-0.898649926129355,6.6052703069818,1.72274836188317,-1.1221574760322,14724,7.42822561123215,1.5142002333811,-0.475971739842886,12393,4702420,1,5,3,5,0,Focus,4,3,2015,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.340966921119593,0.0351440056053398,557819.691577699,1.3862943611198906
Spy,tt3079380,7.09765209386843,1.70828019766922,-0.916963214085932,6.96459814966329,1.68731411099707,-0.955729063006566,127112,7.51851391031703,1.70597706219506,-0.937563183165037,40186,110825712,1,7,7,10,1,Fox,3711,3,2015,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400650336525242,0.0373883728436682,13146585.0533808,8.219056661060598
Trainwreck,tt3152624,6.17711182870894,1.97277191716538,-0.686199532111472,6.04697707566219,1.94717762753386,-0.758105488677044,67352,6.4703874723951,1.99847099754448,-0.592164916395402,29886,110212700,1,4,7,10,1,Uni.,3158,3,2015,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.217425286410663,0.0974104773853843,13073867.1411625,8.057694194815587
Rock the Kasbah,tt3164256,5.64427672955975,1.9131348266427,-0.163072685258303,5.62039911308204,1.8749801860729,-0.198872935593282,6765,5.78059071729958,2.11353296880314,-0.0600784613165717,1185,3020664,0,5,4,7,0,ORF,2012,3,2015,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.126918238993711,0.12125786163522,358323.131672598,7.60688453121963
Mr. Holmes,tt3168230,6.94675173046452,1.50471327497884,-0.642308235129466,6.9123101127073,1.49718479917909,-0.663881084316954,38773,7.09204656729409,1.52762478957447,-0.578885336825316,9191,17737646,0,3,1,1,0,RAtt.,361,2,2015,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.322742056542407,0.0243724460011675,2104109.84578885,5.8888779583328805
Room,tt3170832,8.16458055254741,1.3489433482707,-1.39406160185594,8.08722003235435,1.35825222905709,-1.42608471142321,175556,8.38123344925502,1.29822946555275,-1.32657839523319,62686,14677654,1,5,5,5,0,A24,4,2,2015,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.754354815691608,0.0104599524852881,1741121.47093713,1.3862943611198906
The Boy Next Door,tt3181822,4.90973023658396,2.23056159128615,0.278094647527015,4.73650457283069,2.17288547103553,0.280255120198675,17932,5.22682727643936,2.29898860936899,0.239829918841982,9796,35423380,1,6,8,6,1,Uni.,2602,2,2015,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.11064627813041,0.252308136180035,4202061.68446026,7.86403565907245
Insidious: Chapter 3,tt3195644,6.22487466800773,1.81903804055399,-0.25767243374562,6.17659442227881,1.79293708550662,-0.277272924136502,49877,6.39995637632689,1.90050718955074,-0.232128877170529,13754,52218558,0,6,1,5,0,Focus,3002,3,2015,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.197969543147208,0.0682057487702535,6194372.24199288,8.007034012193408
Trumbo,tt3203606,7.54386990487325,1.31394446808103,-1.06456717860899,7.52440406199893,1.30714928770275,-1.09531924568232,46775,7.63797023563456,1.34240363448319,-0.946731517190009,9676,7857741,0,3,3,7,0,BST,5,2,2015,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538892136543197,0.0122229898496041,932116.370106762,1.6094379124341003
Slow West,tt3205376,6.89998127574585,1.4900395403939,-0.893082513438621,6.88983926725828,1.46764585649228,-0.905118538701612,28059,6.97139272271016,1.63750124700196,-0.848074795852137,3985,229094,0,6,2,5,0,A24,50,2,2015,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.323742354262889,0.029241043565098,27176.0379596679,3.912023005428146
It Follows,tt3235888,6.70477907280759,1.98139261868173,-0.903855264692429,6.79484540395799,1.90130271341526,-0.932965857745672,119505,6.28819135348531,2.27010062215857,-0.675323192879031,25837,14674076,1,7,8,5,0,RTWC,4,3,2015,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.359937251448308,0.0768532151752418,1740697.03440095,1.3862943611198906
"Kumiko, the Treasure Hunter",tt3263614,6.56555962907052,1.82499273542826,-0.793927879381779,6.55714471460148,1.8019507886523,-0.789517416636484,7691,6.60644346178143,1.93311259929383,-0.815064136340101,1583,623383,1,3,1,1,0,Ampl.,4,1,2015,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286392063834376,0.0640500323485012,73948.1613285884,1.3862943611198906
Good Kill,tt3297330,6.35649107092874,1.55152365976058,-0.630049548671221,6.35837236177848,1.53516109548005,-0.633320372190976,16441,6.33473980309423,1.72994975250259,-0.584610379492196,1422,316472,0,6,6,10,0,IFC,2,3,2015,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.177181884341936,0.0448412920562056,37541.162514828,0.6931471805599453
Youth,tt3312830,7.37733967907598,1.73021401322902,-1.0479022018395,7.30579584775087,1.72078655878899,-1.05640575320497,41616,7.63527679112882,1.73960051567516,-1.0743385444344,11543,2703296,0,2,7,6,0,FoxS,4,3,2015,12,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.516318967625426,0.0344626497864896,320675.682087782,1.3862943611198906
American Ultra,tt3316948,6.12641421375348,1.72995898353133,-0.417934973591443,6.05273464006669,1.69215905288096,-0.451639148235917,51579,6.48636105322978,1.86250744338545,-0.424420053803408,10558,14440985,0,8,3,10,0,LGF,2778,3,2015,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.16978611777202,0.0688156814780244,1713046.85646501,7.9294865233142895
Adult Beginners,tt3318750,5.63483931066605,1.69192189493304,-0.31847411119985,5.53490364025696,1.67054091264153,-0.314622969733044,4670,5.89836250705816,1.7198911493724,-0.371335679257806,1771,108808,0,2,4,9,0,RTWC,10,2,2015,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870982766651141,0.0905138953578637,12907.2360616845,2.302585092994046
Concussion,tt3322364,7.24318843423936,1.45124255840669,-0.926108553747964,7.18519903925661,1.43438671697299,-0.978152158245141,50794,7.52772411128284,1.49917193451387,-0.813052096230247,10352,34542474,0,4,3,5,1,Sony,2841,3,2015,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.411228862067838,0.0193798449612403,4097565.12455516,7.951911381854188
Pan,tt3332064,5.90581419313472,1.95945444090224,-0.208248543427181,5.74332603244136,1.9053914588846,-0.219549298694607,31503,6.32656583922407,2.03357663817782,-0.2843527153556,12166,35088320,0,4,2,3,1,WB,3515,3,2015,10,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171792346973826,0.105177585930523,4162315.53973903,8.164794804244766
Max,tt3369806,6.97157430529727,1.98072261437523,-0.560579188576841,6.76217375759743,1.97127886270095,-0.545629927624645,13985,7.57712985938792,1.88106718827209,-0.665570323012732,4836,42656255,0,4,1,2,1,WB,2855,3,2015,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365974177780139,0.0514850433026938,5060053.97390273,7.956827122090111
Spring,tt3395184,6.75539286911814,1.76147592651061,-0.700478107792447,6.78743897611822,1.7181704832171,-0.70392574608019,15158,6.57785087719298,1.97529696128195,-0.615944612519669,2736,49970,0,7,6,10,0,Drft.,12,3,2015,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.316865988599531,0.0493461495473343,5927.6393831554,2.4849066497880004
Sicario,tt3397884,7.62765210441989,1.41942350440332,-1.06527867460501,7.66842270113193,1.38688597882199,-1.0608993670198,229874,7.29165023482594,1.62504537040978,-0.948348737894131,27893,46889293,1,7,5,9,0,LGF,6,3,2015,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585206795284113,0.0151764966035218,5562193.71293001,1.791759469228055
The End of the Tour,tt3416744,7.28707065065624,1.53733080395201,-1.06626698547853,7.27731184563942,1.52471290571295,-1.07863987115236,18243,7.34196731421523,1.60560383637293,-1.01501415383275,3243,3002884,0,2,3,7,0,A24,4,2,2015,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466024387973564,0.0249464767755748,356213.997627521,1.3862943611198906
Cake,tt3442006,6.55736619459261,1.77444239120856,-0.534658616043269,6.36600805678113,1.76813262984928,-0.519482450026589,15639,6.81655984756626,1.74997305571401,-0.57882874032256,11546,1951776,1,4,5,7,0,CLF,482,1,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260989516277359,0.0521611182637484,231527.402135231,6.1779441140506
Paul Blart: Mall Cop 2,tt3450650,4.59706837678021,2.31118469929781,0.344070549756678,4.53350415780313,2.28987396554075,0.349823613441971,20684,4.99189189189189,2.4023607269737,0.278283923707169,3330,71038190,0,4,2,1,1,Sony,3633,3,2015,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957358207712168,0.308528358457566,8426831.5539739,8.197814032221203
The Hateful Eight,tt3460252,7.77920459344062,1.59404579845298,-1.44655651741686,7.8237997631564,1.55031035776863,-1.44711650112556,298087,7.46949045921577,1.84021744022673,-1.3095458692422,42921,54117416,0,9,6,7,0,Wein.,100,3,2015,12,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.654796954910149,0.0253395814760944,6419622.30130486,4.605170185988092
The Walk,tt3488710,7.37752418414252,1.41417985138281,-0.802936118750268,7.3797316787765,1.38793603370485,-0.810493558934527,73494,7.36590257879656,1.5450113056643,-0.75968917973926,13960,10137502,0,3,3,3,0,TriS,448,3,2015,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464644270130583,0.0153909483842935,1202550.65243179,6.104793232414985
The Night Before,tt3530002,6.42627953798877,1.72814192471919,-0.597209675060227,6.40551974214343,1.70132316684868,-0.62746581466352,39712,6.5365984209822,1.86043559446684,-0.501596104414547,7473,43047372,0,4,8,10,1,Sony,2960,2,2015,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224690049803963,0.055674472819752,5106449.82206406,7.992944547318106
45 Years,tt3544082,6.97495619470918,1.66246716983562,-0.947607533316458,6.98274500958611,1.6728535700644,-0.980577053918221,17734,6.95057369814651,1.62943011052265,-0.837747233389008,5665,4247285,1,1,5,5,0,IFC,3,2,2015,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.387837087055002,0.0396170776528912,503829.774614472,1.0986122886681098
The Visit,tt3567288,6.24062263001504,1.91634587433458,-0.634291646811854,6.19727544719588,1.8789438713598,-0.667979146045089,62836,6.39540830823436,2.03686680480132,-0.576479335626007,17597,65206105,1,6,4,5,1,Uni.,3069,3,2015,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.223179540735768,0.0908333644151033,7735006.52431791,8.029107054619736
Legend,tt3569230,7.07562228440975,1.48533460135334,-0.570878617048186,7.01060078459029,1.45239284040726,-0.616109074679958,90748,7.40555804070678,1.60221788088469,-0.552549764912709,17884,1872994,0,9,4,10,1,Uni.,4,3,2015,11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358264599749613,0.0195154282347743,222181.96915777,1.3862943611198906
Jem and the Holograms,tt3614530,4.70350877192982,2.98570183538407,0.330273841905726,4.12820512820513,2.93345049539388,0.639518838886209,2847,5.4209373631187,2.89416584974639,-0.0006734758568439,2283,2184640,1,2,3,2,1,Uni.,2413,3,2015,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200389863547758,0.394152046783626,259150.652431791,7.7886260656250315
Paper Towns,tt3622592,6.35517477724469,1.79499936367434,-0.457008817163865,6.41332060157556,1.73454899027909,-0.529289160056218,41890,6.25268251630549,1.89256157726759,-0.332852736839563,23765,32000304,0,3,4,4,1,Fox,3031,3,2015,7,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.219724316502932,0.0635595156499886,3796002.84697509,8.016647877057803
Ricki and the Flash,tt3623726,5.96724865244903,1.79976580959807,-0.424682595844728,5.81333197845747,1.83888914760999,-0.536712547548834,9841,6.17683686176837,1.72323960365829,-0.204736922784505,7227,26822144,1,3,4,4,0,TriS,1603,3,2015,8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.150867119756269,0.0834895711272557,3181748.99169632,7.3796321526095525
The Martian,tt3659388,8.02655095292704,1.3444540089411,-1.25381963999482,8.01514158565524,1.3322425962715,-1.25733369289117,422677,8.08281993839261,1.40177520871819,-1.25035567314569,85704,228433663,0,5,3,5,1,Fox,3831,3,2015,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.71757599123492,0.0104881968444926,27097706.168446,8.25088114470065
